AddressID;AddressLine1;AddressLine2;City;StateProvinceID;PostalCode;SpatialLocation;rowguid;ModifiedDate
277;342 San Simeon;NULL;Issaquah;79;98027;0xE6100000010C2E5A039B50B84740F73F30C840805EC0;A1A8F159-2953-4A4E-896D-C0511FE0BB01;2008-12-28 00:00:00.000
278;9314 Icicle Way;NULL;Issaquah;79;98027;0xE6100000010C6EAB6AF9D3C047404C7FBE5DD7885EC0;CC95A37B-31A6-4C3E-9E84-C806E16B10AB;2009-01-15 00:00:00.000
279;7772 Golden Meadow;NULL;Issaquah;79;98027;0xE6100000010C3F31BBA46FC147406E5861D7C2735EC0;3A217C61-AA3C-4D7F-8CCB-0D9AC4DD2691;2011-02-08 00:00:00.000
280;8585 Los Gatos Ct.;NULL;Issaquah;79;98027;0xE6100000010CA95F3FFF4CC64740AF6DCB3C9F895EC0;3D6BDBC8-B41E-4456-A5AE-BC2E1ADFF557;2009-01-08 00:00:00.000
281;7985 Center Street;NULL;Renton;79;98055;0xE6100000010C2D4F32F5A3B6474090A2BD57D5855EC0;3E779D84-0A84-4BA3-B62E-B3DE594481A3;2008-12-21 00:00:00.000
282;5980 Icicle Circle;Unit H;Renton;79;98055;0xE6100000010CA21BC37408B6474090A2BD57D5855EC0;F32EB450-1220-461A-9CC5-3366ED213517;2010-01-16 00:00:00.000
283;1378 String Dr;NULL;Renton;79;98055;0xE6100000010C9E89517E65C347407FD0C18E90915EC0;0F36C3CA-E736-4BCE-BA20-9F0AFF19E850;2010-01-20 00:00:00.000
284;9495 Limewood Place;NULL;Renton;79;98055;0xE6100000010C151F1B791BBC4740AF81F2A0868A5EC0;E9F9E451-8E14-4403-A628-BD05A6FE11CD;2009-02-21 00:00:00.000
285;2598 Breck Court;NULL;Renton;79;98055;0xE6100000010C1356E2FDC9C24740B4C79B8E9D865EC0;5C9AA419-AD00-4031-974D-077F13101AB3;2009-11-25 00:00:00.000
286;5670 Bel Air Dr.;NULL;Renton;79;98055;0xE6100000010CFF8075F335B447401FED79C565875EC0;74E8BF7F-4D0E-43AB-8937-81944DD8BD4E;2013-12-16 00:00:00.000
287;7165 Brock Lane;NULL;Renton;79;98055;0xE6100000010CD0E97F7676B847406C7DDF200D855EC0;E6873EF7-439C-4285-A911-85C9DFF752B4;2011-01-11 00:00:00.000
288;2736 Scramble Rd;NULL;Renton;79;98055;0xE6100000010CFF8075F335B44740A93B49B36F8E5EC0;736DF003-F793-4AE5-BA30-DC75C59AA51B;2008-11-30 00:00:00.000
289;2266 Greenwood Circle;NULL;Renton;79;98055;0xE6100000010C5B1DEFF611B947403786052100905EC0;E26FAC51-2B7A-4D66-926B-419622C3CE0D;2010-02-26 00:00:00.000
290;5297 Algiers Drive;NULL;Renton;79;98055;0xE6100000010C5954B67BC0BF4740485801EA44845EC0;8D5152A1-C841-4B1A-8B1E-5DF6968CE4A3;2014-05-27 00:00:00.000
291;9533 Working Drive;NULL;Renton;79;98055;0xE6100000010CA21BC37408B647403DCCAE0E178C5EC0;68CF4292-6615-498D-AB04-CAB6BDF279B3;2009-12-14 00:00:00.000
292;1803 Olive Hill;NULL;Renton;79;98055;0xE6100000010CCE2047FB24BF47401FED79C565875EC0;32BE31C0-1174-4353-ABDF-EED36445BC9D;2009-01-26 00:00:00.000
293;7559 Worth Ct.;NULL;Renton;79;98055;0xE6100000010C8722737D2EC247403786052100905EC0;F9E3E4D2-D3B9-465A-B91A-9656ED0F98AB;2008-01-24 00:00:00.000
294;3770 Viewpoint Ct;NULL;Renton;79;98055;0xE6100000010CB7B968FAEDBD474085166B7CA78D5EC0;03A588DB-F934-434B-BA4D-F8A525E41EB3;2013-08-04 00:00:00.000
295;6510 Hacienda Drive;NULL;Renton;79;98055;0xE6100000010CE81997F2FEB247403786052100905EC0;50C82D57-9603-4520-A57F-B4A15EA3C7B4;2010-12-23 00:00:00.000
296;6937 E. 42nd Street;NULL;Renton;79;98055;0xE6100000010C5B1DEFF611B94740B4C79B8E9D865EC0;A3F0FAE3-CC62-4BD2-94AF-772932E73A26;2009-01-24 00:00:00.000
297;7943 Walnut Ave;NULL;Renton;79;98055;0xE6100000010C2D4F32F5A3B647409EAFF6D741965EC0;52410DA4-2778-4B1D-A599-95746625CE6D;2012-06-30 00:00:00.000
298;2176 Brown Street;NULL;Renton;79;98055;0xE6100000010C151F1B791BBC47405BABE357C8905EC0;D3EEDA71-936E-4BCB-8BC6-0039C6BBA849;2009-02-19 00:00:00.000
299;4312 Cambridge Drive;NULL;Renton;79;98055;0xE6100000010C5954B67BC0BF474061F18C45DF8C5EC0;3AA8ED20-E86F-48C6-B033-E3B8E32D2EB3;2009-01-13 00:00:00.000
300;5009 Orange Street;NULL;Renton;79;98055;0xE6100000010C89EBABF87FBB47403DCCAE0E178C5EC0;85710CCD-79E2-4667-A36A-6C808BC59A18;2012-04-09 00:00:00.000
301;4405 Balboa Court;NULL;Santa Cruz;9;95062;0xE6100000010C89A6C1C2EB774240D6E1783227765EC0;4334BCDA-3F16-4576-AD9A-8A01871518F5;2011-04-25 00:00:00.000
302;7995 Edwards Ave.;NULL;Lynnwood;79;98036;0xE6100000010CBA1C396470E747400510C64A58945EC0;98486715-FF2E-4E76-9AC7-DFF3FCA41691;2011-04-25 00:00:00.000
303;4659 Montoya;NULL;Altadena;9;91001;0xE6100000010C8A5296E6A7144140768CB5A9CB7F5DC0;293DA436-24C4-49A2-892E-DE18DF7612DF;2011-04-25 00:00:00.000
304;1667 Warren Street;NULL;West Covina;9;91791;0xE6100000010CFD9DD78953084140E8BB2AE8B2805DC0;CE39EE50-E632-4996-9B7F-314FC82E7C05;2011-04-25 00:00:00.000
305;7179 Montana;NULL;Torrance;9;90505;0xE6100000010C2AA09145C8ED4040A03BF4F56A905DC0;36C666A9-AFEF-42BE-A4EE-EF8002677F1F;2011-05-09 00:00:00.000
306;9 Guadalupe Dr.;NULL;Burbank;9;91502;0xE6100000010CBAEFFDB54514414027ACC38FE89C5DC0;01CE5956-15FD-4243-896E-9C61637DD27C;2011-05-09 00:00:00.000
307;50 Big Canyon Road;NULL;Lebanon;58;97355;0xE6100000010C1DDE9479E73D4640B97142B4ABBB5EC0;54A28138-AADC-46B3-B866-1C3A0D0A6147;2011-05-09 00:00:00.000
308;65 Park Glen Court;NULL;Port Orchard;79;98366;0xE6100000010C32F7239868BA47407B60B66C5FA45EC0;2FE2D15C-AF6F-4C42-AB8D-B718EABCC889;2011-05-09 00:00:00.000
309;28 San Marino Ct.;NULL;Bellingham;79;98225;0xE6100000010C4FE3B459955348409F41C938948B5EC0;A9CBE446-82ED-476B-8991-027C7167F9C6;2011-12-23 00:00:00.000
310;2472 Alexander Place;NULL;West Covina;23;83301;0xE6100000010C97959C7BED2945400F59C19EB9A15CC0;482A0800-62F7-4F19-966D-DB43140CA308;2011-12-23 00:00:00.000
311;9830 May Way;NULL;Mill Valley;40;59715;0xE6100000010C4C080DF888DB4640932FA6938DBB5BC0;26F279A4-0F7C-446D-8488-8F14B8BCD1B2;2011-12-23 00:00:00.000
312;1286 Cincerto Circle;NULL;Lake Oswego;58;97034;0xE6100000010CD5B2949DABB146403FF5A7610BAA5EC0;87B54FFF-AAE5-4A50-9B05-7D51A8916C5A;2011-12-23 00:00:00.000
313;2141 Delaware Ct.;NULL;Downey;72;37501;0xE6100000010CBF2D9C1A888B41400ABC8796C27856C0;87CD888D-4B41-42D2-B172-1F0E51EE9428;2011-12-23 00:00:00.000
314;218 Fall Creek Road;NULL;West Covina;9;91791;0xE6100000010C7259AB6A25064140426FC3AF78845DC0;A0E6B964-00F2-4086-83D4-42C6F06D0FA4;2011-12-23 00:00:00.000
315;5807 Churchill Dr.;NULL;Corvallis;58;97330;0xE6100000010C3289A4956A4B46406F87C3418FD15EC0;9DE9E224-F974-4319-880B-D2EA6A99BE28;2011-12-23 00:00:00.000
316;6061 St. Paul Way;NULL;Everett;40;98201;0xE6100000010C521D4E6DC50148405AA388218F8A5EC0;297D0F3E-701D-44E1-B524-DF07A9FC4470;2011-12-23 00:00:00.000
317;628 Muir Road;NULL;Los Angeles;9;90012;0xE6100000010C5731EBED610B41402FB0C0E5CE835DC0;CDE833AB-2F67-44AD-9808-A746CB857147;2011-12-24 00:00:00.000
318;2313 B Southampton Rd;NULL;Missoula;40;59801;0xE6100000010CC69BDAE232654740C25736DB767E5CC0;04CB8657-AB4A-4AE3-966A-E69D0EEE743E;2011-12-24 00:00:00.000
319;137 Lancelot Dr;NULL;Phoenix;6;85004;0xE6100000010C3CA2F7C398BB4040B971466EB8FC5BC0;CEAD54D8-D6B8-4261-8CA1-9CC3599903D1;2012-01-25 00:00:00.000
320;3 Gehringer Drive;NULL;Daly City;9;94015;0xE6100000010CF565E78A3DD14240D29AA7B63EA55EC0;D792D26A-DF82-4EF1-ACEA-3811B1F0396C;2011-12-24 00:00:00.000
321;15 Pear Dr.;NULL;Newport Beach;9;92625;0xE6100000010C3CB3C3168ED240400C200EA392805DC0;6CB92106-0DE3-404C-80B4-F612942E27E4;2011-12-24 00:00:00.000
322;1 Mt. Dell Drive;NULL;Portland;58;97205;0xE6100000010C26E942721AC24640FF9126E528B65EC0;50F4B496-0610-48BD-B905-2874F13F0B4E;2011-12-24 00:00:00.000
323;7651 Smiling Tree Court;Space 55;Los Angeles;9;90012;0xE6100000010C28507CA8820A4140A899F25E9E8A5DC0;2DDF992E-B883-4476-956A-EF44AE9F020C;2011-12-24 00:00:00.000
324;50 Via Del Sol;NULL;Lynnwood;79;98036;0xE6100000010C6D8B22A02BEE474010B051BF2B9C5EC0;89E1D63E-3921-48CC-A913-5FE25083E72E;2011-12-24 00:00:00.000
325;9491 Toyon Dr;NULL;Dallas;73;75201;0xE6100000010C4346160AA26440406340F0E64F3B58C0;567E6863-FCFF-47A8-9913-EF8BF3E38932;2011-12-24 00:00:00.000
326;4151 Olivera;NULL;Atlanta;17;30308;0xE6100000010CA3F12B5896DC40400375815DBB1255C0;7BD71EEB-6E0E-4402-8BDC-44B8F47AA4C3;2011-12-24 00:00:00.000
327;3 Chablis Court;NULL;Torrance;9;90505;0xE6100000010C16008FEF7BEC40401E920CDE2C915DC0;EF4B0EF8-0E38-42CC-9151-9918A5274248;2011-12-24 00:00:00.000
328;2 Lion Circle;NULL;Long Beach;9;90802;0xE6100000010C1E7E67A9DEDF40407A34BFDD9E8D5DC0;06DE5166-E8C4-43AE-87F0-78144DA01790;2011-12-24 00:00:00.000
329;9056 Mount Dr;NULL;Chicago;24;60610;0xE6100000010C221C780A43F84440D28F571981E155C0;3D0FD607-F63A-4964-B0BB-C9E9F8E29433;2011-12-24 00:00:00.000
330;67 Monetary Way;NULL;Berkeley;9;94704;0xE6100000010C17B91D9518F74240F2453631FF8E5EC0;33439525-0987-4B44-A1DF-66EFB071324A;2012-01-17 00:00:00.000
331;419 River Ash Court;#9;Lakewood;37;63301;0xE6100000010CDE666930FE6D4340AA627CC6E49656C0;69783E0B-5D79-41C6-AF1A-9A7F750A1779;2012-01-17 00:00:00.000
332;4823 Stonewood Ct.;NULL;Walla Walla;79;99362;0xE6100000010C779F49D4B30A47407B858DECE5995DC0;2FC63299-7B60-4AC5-ABA2-B12EBD0F7D2F;2011-12-24 00:00:00.000
333;50 Edward Ave;NULL;Concord;9;94519;0xE6100000010CB2C5E85603F84240AB61676BDE8D5EC0;EBE095F2-E14F-429D-829C-922E807B6D65;2012-01-17 00:00:00.000
334;8157 Tweed Lane;NULL;Anacortes;79;98221;0xE6100000010CE954EE4EB7334840E249FA0415AE5EC0;2B1A42E2-4899-491F-A4E2-C2D7C29CDF1A;2012-02-02 00:00:00.000
335;8547 Catherine Way;NULL;Tacoma;79;98403;0xE6100000010CD42E8E445DA047406E8B8154BA975EC0;466BA133-7750-48BB-A806-84883DFCE525;2012-01-17 00:00:00.000
336;8892 Columbia River Ct.;NULL;Santa Cruz;9;95062;0xE6100000010C88D929FB8D75424062B5C46454875EC0;FB50F09A-6C79-4D3A-ABAF-F9D2CCE2ABB0;2012-01-25 00:00:00.000
337;2909 Toyon Dr.;NULL;Burlingame;9;94010;0xE6100000010C30B217DF8CC84240A0A0F3236C985EC0;C25205CA-9625-4FFC-9D68-23E7C652C57D;2012-01-25 00:00:00.000
338;8127 Otter Dr.;NULL;Boise;23;83702;0xE6100000010CE96A874C3ED845409BD6A2D4D1095DC0;A0F2C6BE-9B9A-4A02-AAB9-E379B37BF2F2;2012-01-25 00:00:00.000
339;7053 Laurel Dr.;NULL;La Mesa;48;88044;0xE6100000010CD7E34768F40040405CF7A4A782C45AC0;3B9911D6-2FD0-4CC6-AFC1-A44BCCD86139;2012-01-25 00:00:00.000
340;8629 Pepper Place;NULL;Bellevue;79;98004;0xE6100000010CA7D71BFB40D44740E6714174CA985EC0;A39725EC-1D66-4B02-BF8F-A210E1D4F1AF;2012-02-03 00:00:00.000
341;8981 Carmel Drive;NULL;W. Linn;52;89701;0xE6100000010C1A82D861D596434053BA708267F15DC0;2346E75D-6548-472A-ABB9-52B55BCD94C6;2011-12-24 00:00:00.000
342;8513 Hurlstone Ct.;NULL;Altadena;9;91001;0xE6100000010C1CF5B998781941402661407493835DC0;2A98D19F-FB9F-4466-A568-FD3E69CF3563;2012-01-25 00:00:00.000
343;50 Breck Court;NULL;Bremerton;79;98312;0xE6100000010C021466F601CF4740D320C07AC8BC5EC0;6DD859CA-0773-4516-83A7-C5CD53CEA966;2011-05-09 00:00:00.000
344;2342 Peachwillow;NULL;Denver;10;80203;0xE6100000010C3C5DB4F6FADF43403D0189E1F0465AC0;8ACC30FD-E803-4E11-8A6F-3C344959A181;2012-01-29 00:00:00.000
345;6441 Co Road;NULL;Lemon Grove;6;85252;0xE6100000010CD42F158283BA40402EBA15288B045CC0;CC525920-52FA-48DE-995C-7194ACD4C5AF;2012-01-25 00:00:00.000
346;2596 Big Canyon Road;NULL;New York;54;10007;0xE6100000010C4BF44966C1554440A3FD3323498652C0;2D51A47B-7DBB-4EEF-95AB-62FB5FEA34B8;2011-12-24 00:00:00.000
347;87 Pheasant Circle;NULL;Oakland;9;94611;0xE6100000010C49FA775732E242401A17AF75CF8C5EC0;55CC0858-881F-4D76-BD63-668ABDBA6608;2012-01-25 00:00:00.000
348;3664 Colt Ct.;NULL;Richmond;9;94801;0xE6100000010C37FF899595F64240033919BE9A8C5EC0;F734E7CE-67E6-4F40-94E0-92383AC4101A;2012-01-25 00:00:00.000
349;3294 Buena Vista;NULL;Lemon Grove;6;85284;0xE6100000010C480254FB29A640400E9CFA5741015CC0;0D5E88BC-5FEC-4E1B-AC81-F13D2CA01BC0;2012-02-03 00:00:00.000
350;6959 Lakewood Court;NULL;Daly City;9;94015;0xE6100000010CF565E78A3DD14240215C2B429F9C5EC0;FC9D212F-2DC8-446D-8703-7EC202157520;2012-01-25 00:00:00.000
351;1192 Parkway Drive;NULL;Mill Valley;44;68601;0xE6100000010CC7C6B4EBA6B344408CD5DA00AC5F58C0;4C30D787-50B7-489D-B920-76151D46C391;2011-12-23 00:00:00.000
352;3195 RiverRock Dr.;NULL;Burlingame;9;94010;0xE6100000010C41D360EB00D042407F4088B1D0A35EC0;AA8237A8-8F37-462D-B3CC-8116D7D56BD8;2012-02-03 00:00:00.000
353;9620 Laurel Drive;NULL;Novato;82;82070;0xE6100000010C4F4FE3CB52934440B1CB612220765AC0;59D8A2E0-F483-49AA-9F6F-2E4FE40FCEF2;2012-02-02 00:00:00.000
354;5 Madrid;NULL;Concord;9;94519;0xE6100000010CCC7D0EF73CFA4240D5FDF2C454815EC0;C13F0AB3-2847-4718-9DDD-0B1D73228C33;2012-01-25 00:00:00.000
355;102 Silverado Drive;NULL;W. Linn;58;97068;0xE6100000010C84B93D74B5B44640F137FA7399A85EC0;FEADC5BB-E316-41FB-8705-0A6357690DCE;2012-01-25 00:00:00.000
356;75 Q St.;NULL;Chula Vista;9;91910;0xE6100000010C9C1B78BD604E4040F0409A3A9E425DC0;2F0E5C9E-59DA-49FB-913B-BD070E57D09C;2012-01-17 00:00:00.000
357;683 Larch Ct.;NULL;Salt Lake City;74;84101;0xE6100000010C9683D5A842594440C7485C1A92F95BC0;B870F6AC-D9A3-4909-A176-7B934A1785D9;2012-01-25 00:00:00.000
358;20 Rambling Rose Ave.;# 103;West Covina;9;91791;0xE6100000010C8B6DA9AB8703414010C1EC5FF6825DC0;D30222DF-3D9F-42F6-87B5-68D75E15A305;2012-01-25 00:00:00.000
359;6119 11th;NULL;Salt Lake City;74;84101;0xE6100000010C57C53E3D5B69444079778B9822FF5BC0;E16AB1F6-C0C6-40EA-884F-C80C09BB2EC9;2012-01-25 00:00:00.000
360;8844 Garcia;NULL;West Covina;9;91791;0xE6100000010C23B2D5CAB505414098B1A6F82B7C5DC0;F0C54EBE-B640-4064-ADF8-ECD7E4D0B9F4;2011-12-24 00:00:00.000
361;32 East 87th Street;NULL;Long Beach;9;90802;0xE6100000010C8A9C51B292DE40404DE88F9B84815DC0;41C0B5EC-A29D-49E2-BA42-2EE8F4AEDE1D;2012-01-25 00:00:00.000
362;31 Bridgeview St;NULL;Glendale;9;91203;0xE6100000010C96F423A29E0F4140CA76E0C2A5855DC0;6E1A11AE-B2A5-4017-9B82-CC1F5CE91F3D;2011-12-24 00:00:00.000
363;1874 Valley Blvd.;NULL;Palo Alto;9;94303;0xE6100000010CE947BE6EACB14240F146990419905EC0;4C98650B-3A0A-4CE1-98ED-34E1D4344CCF;2012-01-25 00:00:00.000
364;3253 La Jolla;NULL;Salem;58;97301;0xE6100000010CD8387F525B774640CFB7FF07D4BD5EC0;6CDC666C-DB33-4034-A6A2-D0950FB2FE20;2012-01-29 00:00:00.000
365;6030 Winter Drive;# 4d;Imperial Beach;9;91932;0xE6100000010C9F0822C32B4D40402B2D2EFED3495DC0;BD7E7BE7-2B74-493A-AEF3-1809D72248B0;2012-01-29 00:00:00.000
366;1619 Mills Dr.;NULL;Albany;58;97321;0xE6100000010C128B69C2B55B4640910864B2FAC35EC0;A61B581D-A6DB-4C28-A5A2-FA3FE369BAE3;2012-01-29 00:00:00.000
367;978 Mozden Lane;NULL;San Francisco;9;94109;0xE6100000010C484B03267BEC4240116668900F9E5EC0;F1409C59-DA83-4782-AB5A-FA0E9D2BBB84;2012-02-02 00:00:00.000
368;298 Sunnybrook Drive;NULL;Spring Valley;9;91977;0xE6100000010C8A8A62DD745740404434FF9944465DC0;A21B4793-2492-4085-B175-A89AF72D4C10;2011-12-23 00:00:00.000
369;9151 Napa C.;NULL;Lebanon;58;97355;0xE6100000010C69478162793E46406946D2D206B35EC0;614136BA-2603-4C57-BB48-A3E36D73BB77;2012-01-29 00:00:00.000
370;24 Bohon Circle;NULL;Burlingame;9;94010;0xE6100000010C5704D728CAC84240323FA82B3C905EC0;B16FEDDF-75C3-4594-B801-265E55794F9B;2012-01-25 00:00:00.000
371;7 B Way;NULL;Woodburn;58;97071;0xE6100000010CBBA4E17D0F9546408ED209FB67B25EC0;AE253684-0D47-418B-B938-859581D7AD34;2012-02-03 00:00:00.000
372;7 Mayda Way;NULL;Bremerton;79;98312;0xE6100000010C7490D115CACD4740F4E9BC8E48AC5EC0;30FBE769-8D17-4FE5-A2EF-DB848AEC20B2;2012-02-03 00:00:00.000
373;60 Oakgrove Rd.;NULL;Lebanon;58;97355;0xE6100000010CF5170DAC4D4946402BBA9DC598A95EC0;8C16444F-BA42-4994-800B-149269D6202F;2012-01-29 00:00:00.000
374;594 Tossing Way;NULL;Detroit;35;48226;0xE6100000010CFDE4E28962284540688C799835BC54C0;148AA0E0-9A1A-4610-9FF4-86A6FC2F1963;2012-02-02 00:00:00.000
375;7562 Daylight Place;NULL;Everett;79;98201;0xE6100000010CBBBB7B28280148405AA388218F8A5EC0;B8B5241C-3DDB-4BB3-B114-E99E8F4EC35C;2012-02-02 00:00:00.000
376;9098 Story Lane;NULL;Albany;54;12210;0xE6100000010C525A3CE36852454094FAB5CD486952C0;4DDA7288-7870-4369-A67B-18CC99DEEBDF;2012-02-02 00:00:00.000
377;8 Rogers Ave.;NULL;Everett;79;98201;0xE6100000010CEA663C0A75054840965705D7DD855EC0;F5521355-41A3-4660-91CF-20028A1D6DE7;2012-02-02 00:00:00.000
378;90 Trujillo;NULL;Sedro Woolley;79;98284;0xE6100000010C3331C4E4BF4448406B22302DC9855EC0;A94B63E4-390D-46A6-86AC-26BA8713F4B9;2012-02-02 00:00:00.000
379;68 Filling Ave.;NULL;Beaverton;58;97005;0xE6100000010C53174EFEDEBA464027BCC78F8EA75EC0;AD8083BC-139F-46A1-B1D4-FC8E5CC9BA16;2012-02-02 00:00:00.000
380;3427 C Del Rio Ln;NULL;Anacortes;79;98221;0xE6100000010C8502A8A1A43D48401903248028AA5EC0;41C17E5A-9456-4023-AEFC-9679D5F7D05D;2012-02-02 00:00:00.000
381;7682 Fern Leaf Lane;NULL;Boston;30;2113;0xE6100000010CD03D1B157D2B454023759882FFBE51C0;DE9CE982-C43C-45F6-B656-E220192BD36E;2012-02-02 00:00:00.000
382;6360 Sand Pointe Lane;NULL;Coronado;9;92118;0xE6100000010C2E7700E23F5C4040C0CDD24F2C465DC0;FE0DD957-0BD5-4BF5-A845-782848EB2E7A;2012-02-02 00:00:00.000
383;20 Smiling Tree Court;NULL;Burbank;9;91502;0xE6100000010C147490AC651A414027ACC38FE89C5DC0;63825336-D51E-44AE-AF3E-C12FC653A639;2012-02-02 00:00:00.000
384;35 Buckthorn Court;# 1;Kirkland;79;98033;0xE6100000010CC24197288ED04740D89F0AC1928D5EC0;99A6BDE2-5600-4EBF-ABC0-5EF42B97183B;2012-02-02 00:00:00.000
385;207 Concerto Circle;NULL;Salem;58;97301;0xE6100000010C3D4BB649DE7246403C75E5DFEAC05EC0;44184ABF-C2A1-434E-B995-1CF6BE436C11;2012-02-02 00:00:00.000
386;5514 Grant Street;NULL;Ballard;79;98107;0xE6100000010C042A946ECAD94740E5D29C5B1BA15EC0;0AE2A97E-05F4-4994-BAE9-3DDCE653031D;2012-02-02 00:00:00.000
387;50 Kim Court;NULL;Coronado;9;92118;0xE6100000010CEE1F036DCF564040D712F55E2C435DC0;864C858D-0D9E-48A8-9381-180A223D2B7F;2012-02-02 00:00:00.000
388;2834 Clifford Court;#9;Anacortes;79;98221;0xE6100000010CCDCC50F7663C4840742EA1F1629E5EC0;858A588D-F483-460D-93D7-A4A45EDB71EF;2012-02-02 00:00:00.000
389;80 Edward Ave;NULL;Burien;79;98168;0xE6100000010CB4492FE5DAB64740B172F68DAB8C5EC0;9C3E154A-708E-4C92-99A6-54FB957B7A87;2012-02-02 00:00:00.000
390;8671 Westwood Lane;NULL;Palo Alto;9;94303;0xE6100000010CB25EC1D3A1B242407F344AB6CF825EC0;F4AF9BC9-5D65-4DC3-9E7E-23BCC95C87A8;2012-02-02 00:00:00.000
391;2014 Delta Road;NULL;Burien;79;98168;0xE6100000010C82611C8E6CB4474024996434C29A5EC0;F0F71F1C-8A08-42B4-A879-DAA711E63CCD;2012-01-25 00:00:00.000
392;87 S. Rising Ave;NULL;Lynnwood;79;98036;0xE6100000010CD38F3E2FDFDE4740AC693A70BC9D5EC0;62225ABF-4897-4F10-B761-A9AE90732231;2012-02-03 00:00:00.000
393;9443 Oaxaca;NULL;Lakewood;9;90712;0xE6100000010C9220F9F014E640405AD9DE779B885DC0;212C5D85-931F-4267-B3D3-79DC26A96C6B;2012-02-03 00:00:00.000
394;581 Roundtree Place;NULL;Spokane;79;99202;0xE6100000010C4AE9DA19B6D6474042E552FDC45C5DC0;2A6B4AC5-DEDC-45BA-8F2F-E430199D2B20;2012-02-03 00:00:00.000
395;3681 South St.;NULL;St. Louis;37;63103;0xE6100000010C241BF097E0474340B55CA2F5BC9C56C0;A8A47B69-90A2-4568-95FE-02D7EA5EB538;2012-02-03 00:00:00.000
396;6 Dancing Road;NULL;Burien;79;98168;0xE6100000010C82611C8E6CB447406B2E9982EE925EC0;CC2EC849-7FD9-43D7-8B84-60E579629FED;2012-02-03 00:00:00.000
397;90 Sunny Ave;NULL;Berkeley;9;94704;0xE6100000010CFF92400A78F14240D6C57387B48A5EC0;FA070BC0-3313-4500-AC3E-F8CE67CF85CB;2012-02-03 00:00:00.000
398;81 Ana Mile;NULL;Spokane;79;99202;0xE6100000010CC784A499E1D4474017C48BF7BF505DC0;2CC7156B-264A-4B32-85C8-CA570F18B92F;2012-02-18 00:00:00.000
399;3459 Tri-state Ave;NULL;Issaquah;79;98027;0xE6100000010C690ED8A0C9BD4740945123E9787F5EC0;8D4BED91-23CB-436E-85E8-F7B5B63A6CF4;2012-02-18 00:00:00.000
400;40 Panorama Drive;NULL;Glendale;9;91203;0xE6100000010CE3AD4EC0FD1341409AD306C15A9C5DC0;32F3D65C-6D79-4021-8196-10CEDD35D6D0;2012-02-18 00:00:00.000
401;8197 Hermosa;NULL;Salem;58;97301;0xE6100000010CC91FBB0AC5804640E9876B6CB6B85EC0;8E79AD83-799B-4434-B970-B7BF603BEE1A;2012-02-18 00:00:00.000
402;7786 Olive St;NULL;Olympia;79;98501;0xE6100000010C7DA1CB9A4980474005C50D1A68C15EC0;3C59B1A3-4E8A-40DC-80D2-376373C8F44F;2012-02-18 00:00:00.000
403;8040 Erie Dr;6 Monteira;Houston;73;77003;0xE6100000010CFECE4B0DC1B23D408FE4BC9B20CE57C0;213A7A5B-3782-4E40-991B-325A2B93F770;2012-02-18 00:00:00.000
404;7824 Frame Ln;NULL;Philadelphia;59;19107;0xE6100000010C5904F7409D00444002D849DBBEC852C0;03536A19-8127-41BB-BD8B-3DDDCED5E87D;2012-02-18 00:00:00.000
405;25 Epping Road;NULL;Lavender Bay;50;2060;0xE6100000010C16105219BFF140C0811CAC8C2BE16240;4FB2169A-840F-4F81-9B47-507479CE3199;2013-07-31 00:00:00.000
406;Ctrcrt Bus Pk/995-27 Paul St N;NULL;Lavender Bay;50;2060;0xE6100000010C25C928E63FEB40C00BCE20AFAFE06240;0BD58A41-EAEF-42CA-A464-D360EBFD7C7E;2013-07-31 00:00:00.000
407;2-252 Beauchamp Road;Botany Bay Industrial Estate;Cloverdale;66;6105;0xE6100000010CC3D1BC676CFF3FC060201EF76EF55C40;313665AB-B448-4814-A474-2F317094B969;2013-07-31 00:00:00.000
408;65 Epping Rd;NULL;Lavender Bay;50;2060;0xE6100000010CDE996219EBE640C0DEC933EFF9E66240;F7AEB695-0083-4D06-89F2-E933FE3D070B;2013-07-31 00:00:00.000
409;99 - 6 Orion Road;NULL;Lane Cove;50;1597;0xE6100000010C5A0F164CF9E640C07983192EB8EA6240;606F80FE-47AD-4D89-BFB4-ECB7BE9546BF;2013-06-30 00:00:00.000
410;2565-175 Mitchell Road;NULL;Alexandria;50;2015;0xE6100000010C24559C4BD2EC40C0AF79D20108ED6240;1154ED96-CF5C-4CA1-B2C2-F3BBE9EF0BD7;2013-07-31 00:00:00.000
411;Chabbell Park;NULL;North Ryde;50;2113;0xE6100000010C4637F3B7C3E940C02B1DA0E7BAE46240;AFD85414-9131-49CA-8BA8-A49A37DCF59B;2013-05-30 00:00:00.000
412;2520b Underwood Street;NULL;Lavender Bay;50;2060;0xE6100000010CE68646942FE540C093417B9B8EE46240;CBAED57B-5240-4B61-8A01-84524B66BE31;2013-06-30 00:00:00.000
413;65 Epping Road;NULL;North Ryde;50;2113;0xE6100000010CE4FE573754DF40C075507AD3BFDE6240;4315440C-1B9A-48B8-A3C3-722A37A7948B;2013-06-30 00:00:00.000
414;5525 Glenferrie Road;NULL;Hawthorne;64;4171;0xE6100000010C755F5E32E16B3BC073B1A25E211F6340;216C83A8-B942-4458-805C-DAE1D90C2533;2013-05-30 00:00:00.000
